page_name,page_id,type
2016 Tour of the Basque Country,48878501,good_articles
2016 Volta a Catalunya,49501553,good_articles
2016 Women's Tour de Yorkshire,50375234,good_articles
2017 Tour de France,49098974,good_articles
2018 Milan–San Remo,56103656,good_articles
2018 Tour de France,53438215,good_articles
2019 Tour de France,54179799,good_articles
2021 Milan–San Remo,66980741,good_articles
2022 Tour de France Femmes,69018828,good_articles
Evgeni Berzin,1371956,good_articles
Ian Browne (cyclist),15339909,good_articles
Fabian Cancellara,3064125,good_articles
Mark Cavendish,4442738,good_articles
Death of Tom Simpson,39852265,good_articles
Greg LeMond,275268,good_articles
Peter Lombard II,51393478,good_articles
Kathy Lynch,53150445,good_articles
Tony Marchant (cyclist),15339938,good_articles
Eddy Merckx,152066,good_articles
Operation Aderlass,60770791,good_articles
Tessie Reynolds,49930528,good_articles
Michele Scarponi,11329144,good_articles
Tour DuPont,1025267,good_articles
Ellen van Dijk,6946013,good_articles
Bradley Wiggins,929659,good_articles
2001 BDO World Darts Championship,7562089,good_articles
2001 PDC World Darts Championship,8129025,good_articles
2002 BDO World Darts Championship,7568111,good_articles
2002 PDC World Darts Championship,7738769,good_articles
2002 World Matchplay,8203280,good_articles
2003 BDO World Darts Championship,7568742,good_articles
World Series of Darts (2006 tournament),4049482,good_articles
World Series of Darts Festival,46872410,good_articles
Jocky Wilson Cup,25335460,good_articles
RTL7 Masters,31254951,good_articles
1973 Belmont Stakes,35729092,good_articles
1973 Kentucky Derby,35707076,good_articles
1973 Preakness Stakes,35707112,good_articles
1993 Grand National,28288848,good_articles
2011 Grand National,30858944,good_articles
2018 Kentucky Derby,56926536,good_articles
Americus (horse),35291979,good_articles
Beholder (horse),40956553,good_articles
Blacklock (horse),37995215,good_articles
Bruce Davidson (equestrian),3275429,good_articles
Hannah Dodd,36348110,good_articles
Robert Dover (equestrian),7088328,good_articles
Duke of Marmalade,19031071,good_articles
Fantastic Light,7277425,good_articles
Fenian (horse),30704617,good_articles
Garrett's Miss Pawhuska,14118582,good_articles
General Duke (horse),30325638,good_articles
Gestion Bonfire,34060749,good_articles
Gun Runner (horse),53754753,good_articles
Harry Bassett,30388111,good_articles
Charmayne James,53647280,good_articles
Joe Daniels (horse),30447986,good_articles
La Fleche (horse),33924569,good_articles
Ladas (horse),33799745,good_articles
Jack Le Goff,33721206,good_articles
Man o' War,277980,good_articles
Luke McLuke,29666989,good_articles
Rosie Napravnik,19861483,good_articles
Northern Dancer,67764,good_articles
David O'Connor (equestrian),1943825,good_articles
Karen O'Connor,3269007,good_articles
Orme (horse),36576935,good_articles
Paradox (horse),35085761,good_articles
Paynter (horse),39776607,good_articles
Steffen Peters,34326905,good_articles
Michael Plumb,20850963,good_articles
Poco Pine,28112375,good_articles
Rembrandt (horse),30584097,good_articles
Katherine Ritvo,40959373,good_articles
Rosecroft Raceway,27788167,good_articles
Royal Calcutta Turf Club,40954859,good_articles
Ulla Salzgeber,19414019,good_articles
St. Gatien,33871515,good_articles
Shackleford (horse),31847435,good_articles
Shannon (horse),6156462,good_articles
Skipper W,28674926,good_articles
George E. Smith (gambler),27777224,good_articles
Springbok (horse),30456857,good_articles
Laurentia Tan,19345613,good_articles
Tristan (horse),34877358,good_articles
Anky van Grunsven,2337829,good_articles
Washington Park Race Track,8687305,good_articles
Waxy (horse),34334124,good_articles
Wizard (horse),38017695,good_articles
Zan Parr Bar,28112564,good_articles
Ahmed Zayat,31711097,good_articles
Carmelo Camet,13765521,good_articles
2011–12 Australia women's national goalball team,37529140,good_articles
Angie Ballard,32532381,good_articles
Jennifer Blow,36348126,good_articles
Meica Horsburgh,36348125,good_articles
Nicole Esdaile,36348129,good_articles
Rachel Henderson,36348134,good_articles
Georgina Kenaghan,36348137,good_articles
Michelle Rzepecki,36348136,good_articles
Tyan Taylor,36348127,good_articles
Michael Block,24764342,good_articles
Lucy Li,42810608,good_articles
Masters Tournament,157211,good_articles
Bob McCallister,22654000,good_articles
Sleepy Hollow Country Club,43331629,good_articles
Annika Sörenstam,102100,good_articles
Thomas Trueblood,15425302,good_articles
Trump National Golf Club Westchester,50833041,good_articles
Tiger Woods,43356,good_articles
Rebeca Andrade,43413034,good_articles
Ellie Black,35886900,good_articles
Nina Derwael,48710272,good_articles
Larisa Iordache,27722661,good_articles
Angelina Melnikova,42152819,good_articles
Lauren Mitchell,15248843,good_articles
Sam Oldham,28987647,good_articles
Aly Raisman,28138758,good_articles
Alicia Sacramone,19097306,good_articles
Sanne Wevers,46586621,good_articles
Max Whitlock,29160942,good_articles
IFK Kristianstad,41834192,good_articles
2008 NCAA Division I men's lacrosse tournament,17274549,good_articles
2009 NCAA Division I men's lacrosse tournament,17290288,good_articles
Scott Bacigalupo,28346734,good_articles
Box lacrosse,234668,good_articles
Ryan Boyle,5720865,good_articles
Dan Cocoziello,28349056,good_articles
Christian Cook,5725762,good_articles
Jack Faber,5574273,good_articles
Field lacrosse,706147,good_articles
Jon Hess (lacrosse),28349303,good_articles
Alex Hewit,28356371,good_articles
Jesse Hubbard,1069945,good_articles
Johns Hopkins–Maryland lacrosse rivalry,22140051,good_articles
Kevin Lowe (lacrosse),28347058,good_articles
Chris Massey (lacrosse),28407399,good_articles
Ryan Mollett,28354876,good_articles
David Morrow (sports),28347650,good_articles
B. J. Prager,28348811,good_articles
Bill Schmeisser,22867588,good_articles
Josh Sims (lacrosse),9654538,good_articles
Matt Striebel,13048626,good_articles
Trevor Tierney,28349185,good_articles
Peter Trombino,28355026,good_articles
Don Zimmerman (lacrosse),22844785,good_articles
12–6 elbow,30825305,good_articles
Kenshiro Abbe,6054095,good_articles
Jamie Arthur,18829782,good_articles
Asashōryū Akinori,47818723,good_articles
Lewis Benson (boxer),68857345,good_articles
Simon Byrne,4079351,good_articles
Chantelle Cameron,62064041,good_articles
Chikaraishi,35601388,good_articles
Ellis Coleman,35746996,good_articles
Miguel Cotto,199018,good_articles
Laurence Cousin,70017612,good_articles
Gyōji,1047028,good_articles
Venla Luukkonen,69963756,good_articles
Miguel Cotto vs. Antonio Margarito,18703707,good_articles
Maria Dunn,18918198,good_articles
Frank Dux,534429,good_articles
Fred Dyer,35429254,good_articles
Sixto Escobar,101967,good_articles
Edith Garrud,23916394,good_articles
Terri Harper,62324388,good_articles
Matt Hughes (fighter),1758339,good_articles
Tom Johnson (bareknuckle boxer),18797255,good_articles
Zab Judah,1388080,good_articles
Kanō Jigorō,7963342,good_articles
Lonsdale Belt,4547536,good_articles
Mitsuyo Maeda,1608503,good_articles
Ronnie Mann,27405992,good_articles
Court McGee,26689337,good_articles
Lamar Parks,70129671,good_articles
Isaac Perrins,31318372,good_articles
Rhee Taekwon-Do,3104734,good_articles
Teddy Riner,11764486,good_articles
Lamont Roach Jr.,64086371,good_articles
Sugar Ray Robinson,146195,good_articles
Sakakibara Kenkichi,44234965,good_articles
Daniel Santos (boxer),6552879,good_articles
James Scott (boxer),23079190,good_articles
Wojdan Shaherkani,36409669,good_articles
Vijender Singh,8531653,good_articles
Soccer kick,3978011,good_articles
Takanohana Kōji,438921,good_articles
Miesha Tate,22359670,good_articles
Jermain Taylor,1862337,good_articles
Tokoyama,1048059,good_articles
Félix Trinidad,83739,good_articles
UFC 94,16023995,good_articles
UFC 148,35790809,good_articles
The Ultimate Fighter,1721369,good_articles
Alessandra Vieira,71284945,good_articles
Jim Wallhead,25785789,good_articles
Wanderlei Silva vs. Quinton Jackson,20999665,good_articles
Yamashita Yoshitsugu,10118647,good_articles
Yobidashi,1047420,good_articles
Netball,21592,good_articles
Netball and the Olympic Movement,31290688,good_articles
1972 New Zealand eight,56165816,good_articles
Josiane Lima,72754241,good_articles
Grace Prendergast,43766557,good_articles
The Boat Race 1829,42538707,good_articles
The Boat Race 1836,42552533,good_articles
The Boat Race 1839,42555339,good_articles
The Boat Race 1840,42583457,good_articles
The Boat Race 1841,42741417,good_articles
The Boat Race 1842,43363041,good_articles
The Boat Race 1845,43363851,good_articles
The Boat Race 1846,43364203,good_articles
The Boat Race 1849 (December),43364928,good_articles
The Boat Race 1849 (March),43364764,good_articles
The Boat Race 1852,43419949,good_articles
The Boat Race 1854,43420097,good_articles
The Boat Race 1856,43420154,good_articles
The Boat Race 1857,43420330,good_articles
The Boat Race 1858,43420422,good_articles
The Boat Race 1859,43076630,good_articles
The Boat Race 1860,43421061,good_articles
The Boat Race 1861,43422422,good_articles
The Boat Race 1862,43429784,good_articles
The Boat Race 1863,43430111,good_articles
The Boat Race 1864,43430482,good_articles
The Boat Race 1865,43446572,good_articles
The Boat Race 1866,43447077,good_articles
The Boat Race 1867,43447545,good_articles
The Boat Race 1868,43469068,good_articles
The Boat Race 1869,43469128,good_articles
The Boat Race 1870,43584320,good_articles
The Boat Race 1871,43840178,good_articles
The Boat Race 1872,43840244,good_articles
The Boat Race 1873,43840402,good_articles
The Boat Race 1874,43840455,good_articles
The Boat Race 1875,43840528,good_articles
The Boat Race 1876,43078209,good_articles
The Boat Race 1877,42945321,good_articles
The Boat Race 1878,43902154,good_articles
The Boat Race 1879,44020391,good_articles
The Boat Race 1880,44255200,good_articles
The Boat Race 1881,44255300,good_articles
The Boat Race 1882,44255457,good_articles
The Boat Race 1883,44255652,good_articles
The Boat Race 1884,44261929,good_articles
The Boat Race 1885,44287491,good_articles
The Boat Race 1886,44366793,good_articles
The Boat Race 1887,44366987,good_articles
The Boat Race 1888,44367091,good_articles
The Boat Race 1889,44367174,good_articles
The Boat Race 1890,44000220,good_articles
The Boat Race 1891,44367934,good_articles
The Boat Race 1892,44368240,good_articles
The Boat Race 1893,44376567,good_articles
The Boat Race 1894,44376686,good_articles
The Boat Race 1895,44376824,good_articles
The Boat Race 1896,44377000,good_articles
The Boat Race 1897,44377104,good_articles
The Boat Race 1898,43608999,good_articles
The Boat Race 1899,44377581,good_articles
The Boat Race 1900,44377752,good_articles
The Boat Race 1901,44377885,good_articles
The Boat Race 1902,44377986,good_articles
The Boat Race 1903,44378110,good_articles
The Boat Race 1904,44378415,good_articles
The Boat Race 1905,44407623,good_articles
The Boat Race 1906,44407864,good_articles
The Boat Race 1907,44407980,good_articles
The Boat Race 1908,44415859,good_articles
The Boat Race 1909,44415942,good_articles
The Boat Race 1910,44423869,good_articles
The Boat Race 1911,44423924,good_articles
The Boat Race 1912,43652869,good_articles
The Boat Race 1913,44424083,good_articles
The Boat Race 1914,44424194,good_articles
The Boat Race 1920,43123196,good_articles
The Boat Race 1921,44424442,good_articles
The Boat Race 1922,44425508,good_articles
The Boat Race 1923,44425607,good_articles
The Boat Race 1924,44435269,good_articles
The Boat Race 1925,44435406,good_articles
The Boat Race 1926,44435580,good_articles
The Boat Race 1927,44435660,good_articles
The Boat Race 1928,44435977,good_articles
The Boat Race 1929,43588163,good_articles
The Boat Race 1930,44436154,good_articles
The Boat Race 1931,43290339,good_articles
The Boat Race 1932,44436606,good_articles
The Boat Race 1933,44436718,good_articles
The Boat Race 1934,42988748,good_articles
The Boat Race 1935,42988751,good_articles
The Boat Race 1936,42988757,good_articles
The Boat Race 1937,44436870,good_articles
The Boat Race 1938,44436986,good_articles
The Boat Race 1939,44437082,good_articles
The Boat Race 1946,44444253,good_articles
The Boat Race 1947,44444361,good_articles
The Boat Race 1948,43792302,good_articles
The Boat Race 1949,43298789,good_articles
The Boat Race 1950,44506144,good_articles
The Boat Race 1951,44506192,good_articles
The Boat Race 1952,44506231,good_articles
The Boat Race 1953,44506279,good_articles
The Boat Race 1954,44506319,good_articles
The Boat Race 1955,44506394,good_articles
The Boat Race 1956,44506439,good_articles
The Boat Race 1957,44506481,good_articles
The Boat Race 1958,44506502,good_articles
The Boat Race 1959,43325492,good_articles
The Boat Race 1960,44508518,good_articles
The Boat Race 1961,44508648,good_articles
The Boat Race 1962,44508853,good_articles
The Boat Race 1963,44072417,good_articles
The Boat Race 1964,44058481,good_articles
The Boat Race 1965,44058233,good_articles
The Boat Race 1966,43970247,good_articles
The Boat Race 1967,43643680,good_articles
The Boat Race 1968,43652712,good_articles
The Boat Race 1969,43965060,good_articles
The Boat Race 1970,43964937,good_articles
The Boat Race 1971,43832861,good_articles
The Boat Race 1972,43799783,good_articles
The Boat Race 1973,43342767,good_articles
The Boat Race 1974,43728553,good_articles
The Boat Race 1975,43672575,good_articles
The Boat Race 1976,43588211,good_articles
The Boat Race 1977,43076582,good_articles
The Boat Race 1978,42555959,good_articles
The Boat Race 1979,42988738,good_articles
The Boat Race 1980,42862465,good_articles
The Boat Race 1981,43340376,good_articles
The Boat Race 1982,43359486,good_articles
The Boat Race 1983,43023985,good_articles
The Boat Race 1984,43025502,good_articles
The Boat Race 1985,43032776,good_articles
The Boat Race 1986,43035849,good_articles
The Boat Race 1987,43086895,good_articles
The Boat Race 1988,43204078,good_articles
